"No.","Time","Source","Destination","Protocol","Length","Info"
"35571","1066.813478819","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","985","Application Data"
"35572","1066.813479175","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","317","Application Data"
"35573","1066.813479223","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","117","Application Data"
"35574","1066.813479274","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"35575","1066.813679537","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","59258  >  443 [ACK] Seq=31203 Ack=15773 Win=64256 Len=0 TSval=2707618152 TSecr=349175269"
"35576","1066.815722568","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","121","Application Data"
"35577","1066.815749015","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","125","Application Data"
"35578","1066.816471820","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","2662","59258  >  443 [PSH, ACK] Seq=31277 Ack=15773 Win=64256 Len=2576 TSval=2707618155 TSecr=349175269 [TCP segment of a reassembled PDU]"
"35579","1066.816521206","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","158","Application Data"
"35580","1066.816953179","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","125","Application Data"
"35581","1066.816972170","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","99","Application Data"
"35582","1066.828410051","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","125","[TCP Spurious Retransmission] 443  >  59258 [PSH, ACK] Seq=15734 Ack=31203 Win=156928 Len=39 TSval=349175366 TSecr=2707617842"
"35583","1066.828441992","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","98","[TCP Dup ACK 35575#1] 59258  >  443 [ACK] Seq=33866 Ack=15773 Win=64256 Len=0 TSval=2707618167 TSecr=349175366 SLE=15734 SRE=15773"
"35584","1066.858392826","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59258 [ACK] Seq=15773 Ack=31238 Win=156928 Len=0 TSval=349175397 TSecr=2707618154"
"35585","1066.873556358","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59258 [ACK] Seq=15773 Ack=31277 Win=156928 Len=0 TSval=349175412 TSecr=2707618154"
"35586","1066.922423094","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:48e:72a1:ef17","TCP","86","[TCP Keep-Alive] 51032  >  443 [ACK] Seq=2457 Ack=7352 Win=64256 Len=0 TSval=4164608586 TSecr=2219476722"
"35587","1066.938822179","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59258 [ACK] Seq=15773 Ack=32565 Win=159488 Len=0 TSval=349175477 TSecr=2707618155"
"35588","1067.122522648","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","125","[TCP Retransmission] 51992  >  443 [PSH, ACK] Seq=4082 Ack=27586 Win=64256 Len=39 TSval=3831422707 TSecr=1710148107"
"35589","1067.123574657","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  51992 [ACK] Seq=27586 Ack=4082 Win=68608 Len=0 TSval=1710163581 TSecr=3831422401"
"35590","1067.124359259","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59258 [ACK] Seq=15773 Ack=33853 Win=162048 Len=0 TSval=349175597 TSecr=2707618155"
"35591","1067.124359462","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59258 [ACK] Seq=15773 Ack=33866 Win=162048 Len=0 TSval=349175632 TSecr=2707618155"
"35592","1067.124428309","2606:4700:9c61:a18:c63b:48e:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  51032 [ACK] Seq=7352 Ack=2458 Win=65536 Len=0 TSval=2219521867 TSecr=4164428340"
"35593","1067.125629383","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  51992 [ACK] Seq=27586 Ack=4121 Win=68608 Len=0 TSval=1710163591 TSecr=3831422401"
"35594","1067.125629761","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"35595","1067.170506923","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","51992  >  443 [ACK] Seq=4121 Ack=27625 Win=64256 Len=0 TSval=3831422755 TSecr=1710163591"
"35596","1067.178696744","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","181","Application Data"
"35597","1067.178741961","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","51992  >  443 [ACK] Seq=4121 Ack=27720 Win=64256 Len=0 TSval=3831422763 TSecr=1710163644"
"35598","1067.179405302","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"35599","1067.179424283","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","51992  >  443 [ACK] Seq=4121 Ack=28928 Win=63104 Len=0 TSval=3831422764 TSecr=1710163644"
"35600","1067.180619628","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","425","Application Data"
"35601","1067.180619868","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"35602","1067.180635494","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","51992  >  443 [ACK] Seq=4121 Ack=29267 Win=63104 Len=0 TSval=3831422765 TSecr=1710163646"
"35603","1067.180652003","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","51992  >  443 [ACK] Seq=4121 Ack=29306 Win=63104 Len=0 TSval=3831422765 TSecr=1710163646"
"35604","1067.181404109","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","121","Application Data"
"35605","1067.181896359","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","444","Application Data"
"35606","1067.182460451","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","125","Application Data"
"35607","1067.182475219","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","125","Application Data"
"35608","1067.191230446","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Dup ACK 35593#1] 443  >  51992 [ACK] Seq=29306 Ack=4121 Win=68608 Len=0 TSval=1710163656 TSecr=3831422707 SLE=4082 SRE=4121"
"35609","1067.255638635","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  40990 [ACK] Seq=100431 Ack=8546 Win=89856 Len=0 TSval=1660001178 TSecr=2530220142"
"35610","1067.255638993","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"35611","1067.275354658","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  51992 [ACK] Seq=29306 Ack=4156 Win=68608 Len=0 TSval=1710163741 TSecr=3831422766"
"35612","1067.298395573","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=100470 Win=64256 Len=0 TSval=2530220259 TSecr=1660001178"
"35613","1067.301266064","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  51992 [ACK] Seq=29306 Ack=4195 Win=68608 Len=0 TSval=1710163766 TSecr=3831422767"
"35614","1067.378429228","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","148","Application Data"
"35615","1067.378429579","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","185","Application Data"
"35616","1067.378429629","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"35617","1067.378461782","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","59258  >  443 [ACK] Seq=33866 Ack=15835 Win=64256 Len=0 TSval=2707618717 TSecr=349175917"
"35618","1067.378492453","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","59258  >  443 [ACK] Seq=33866 Ack=15934 Win=64256 Len=0 TSval=2707618717 TSecr=349175917"
"35619","1067.378498450","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","59258  >  443 [ACK] Seq=33866 Ack=15973 Win=64256 Len=0 TSval=2707618717 TSecr=349175917"
"35620","1067.380431874","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","125","Application Data"
"35621","1067.418309624","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59258 [ACK] Seq=15973 Ack=33905 Win=162048 Len=0 TSval=349175957 TSecr=2707618719"
"35622","1067.735219095","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","155","Application Data"
"35623","1067.735219351","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"35624","1067.735219398","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"35625","1067.735219446","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","975","Application Data"
"35626","1067.735219491","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"35627","1067.735219537","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"35628","1067.735219584","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","625","Application Data, Application Data, Application Data"
"35629","1067.735263093","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=100539 Win=64256 Len=0 TSval=2530220696 TSecr=1660001643"
"35630","1067.735287322","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=101807 Win=63104 Len=0 TSval=2530220696 TSecr=1660001643"
"35631","1067.735292851","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=103075 Win=61952 Len=0 TSval=2530220696 TSecr=1660001644"
"35632","1067.735298046","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=103964 Win=61184 Len=0 TSval=2530220696 TSecr=1660001646"
"35633","1067.735302999","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=105232 Win=60032 Len=0 TSval=2530220696 TSecr=1660001647"
"35634","1067.735308395","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=106500 Win=58880 Len=0 TSval=2530220696 TSecr=1660001648"
"35635","1067.735313356","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","40990  >  443 [ACK] Seq=8546 Ack=107039 Win=58368 Len=0 TSval=2530220696 TSecr=1660001649"
"35636","1067.737235740","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","121","Application Data"
"35637","1067.737265149","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","125","Application Data"
"35638","1067.926528881","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","125","[TCP Retransmission] 40990  >  443 [PSH, ACK] Seq=8581 Ack=107039 Win=64256 Len=39 TSval=2530220887 TSecr=1660001649"
"35639","1067.928240125","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  40990 [ACK] Seq=107039 Ack=8581 Win=89856 Len=0 TSval=1660001768 TSecr=2530220698"
"35640","1067.928240470","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  40990 [ACK] Seq=107039 Ack=8620 Win=89856 Len=0 TSval=1660001783 TSecr=2530220698"
"35641","1067.970298321","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Dup ACK 35640#1] 443  >  40990 [ACK] Seq=107039 Ack=8620 Win=89856 Len=0 TSval=1660001892 TSecr=2530220887 SLE=8581 SRE=8620"
"35642","1069.066189282","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","140","Application Data"
"35643","1069.066627296","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","TLSv1.3","144","Application Data"
"35644","1069.373310689","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  54846 [ACK] Seq=3011 Ack=4806 Win=57344 Len=0 TSval=1627855285 TSecr=2712030665"
"35645","1071.728786355","8a:60:e9:59:2c:d5","IntelCor_9e:1a:47","ARP","42","Who has 192.168.239.25? Tell 192.168.239.67"
"35646","1071.728805754","IntelCor_9e:1a:47","8a:60:e9:59:2c:d5","ARP","42","192.168.239.25 is at 50:2f:9b:9e:1a:47"
"35647","1073.042522624","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::22c3:105d","TCP","86","[TCP Keep-Alive] 60772  >  443 [ACK] Seq=581 Ack=5807 Win=64256 Len=0 TSval=2473115498 TSecr=1513249101"
"35648","1073.367014742","64:ff9b::22c3:105d","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","74","443  >  60772 [RST] Seq=5807 Win=0 Len=0"
"35649","1076.029467725","2404:6800:4007:816::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","159","Application Data"
"35650","1076.029804797","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:816::200a","TCP","86","36814  >  443 [FIN, ACK] Seq=2038 Ack=3329 Win=64256 Len=0 TSval=1906562729 TSecr=938849579"
"35651","1076.056546090","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:b05::","TLSv1.3","129","Application Data"
"35652","1076.145237036","2404:6800:4007:816::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","159","[TCP Spurious Retransmission] 443  >  36814 [PSH, ACK] Seq=3256 Ack=2038 Win=71936 Len=73 TSval=938849820 TSecr=1906322600"
"35653","1076.145267625","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:816::200a","TCP","98","[TCP Dup ACK 35650#1] 36814  >  443 [ACK] Seq=2039 Ack=3329 Win=64256 Len=0 TSval=1906562845 TSecr=938849820 SLE=3256 SRE=3329"
"35654","1076.161102656","2404:6800:4007:816::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  36814 [FIN, ACK] Seq=3329 Ack=2039 Win=71936 Len=0 TSval=938849842 TSecr=1906562729"
"35655","1076.161139793","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:816::200a","TCP","86","36814  >  443 [ACK] Seq=2039 Ack=3330 Win=64256 Len=0 TSval=1906562860 TSecr=938849842"
"35656","1076.189068329","2600:1901:1:b05::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  60588 [ACK] Seq=1939 Ack=2178 Win=68608 Len=0 TSval=3980269438 TSecr=2958061492"
"35657","1076.265522006","2600:1901:1:b05::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","126","Application Data"
"35658","1076.265538950","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:b05::","TCP","86","60588  >  443 [ACK] Seq=2178 Ack=1979 Win=64256 Len=0 TSval=2958061701 TSecr=3980269510"
"35659","1076.392960693","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","91","Protected Payload (KP0), DCID=dc8a55243179b213"
"35660","1076.435372019","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","87","Protected Payload (KP0)"
"35661","1077.138484364","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2405:200:1630:a03::312c:c5c8","TCP","86","[TCP Keep-Alive] 53952  >  443 [ACK] Seq=1717 Ack=7491587 Win=1574016 Len=0 TSval=376049779 TSecr=298909562"
"35662","1077.228423025","2405:200:1630:a03::312c:c5c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  53952 [ACK] Seq=7491587 Ack=1718 Win=64128 Len=0 TSval=298955396 TSecr=375958899"
"35663","1078.487097931","fe80::8860:e9ff:fe59:2cd5","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","ICMPv6","86","Neighbor Solicitation for 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 from 8a:60:e9:59:2c:d5"
"35664","1078.487146001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","fe80::8860:e9ff:fe59:2cd5","ICMPv6","78","Neighbor Advertisement 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 (sol)"
"35665","1079.056717728","192.168.239.25","34.237.73.95","TLSv1.2","315","Application Data"
"35666","1079.408735245","34.237.73.95","192.168.239.25","TCP","66","443  >  47928 [ACK] Seq=6099 Ack=3995 Win=84480 Len=0 TSval=1601962551 TSecr=2779154218"
"35667","1079.408735489","34.237.73.95","192.168.239.25","TLSv1.2","337","Application Data"
"35668","1079.408760141","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"35669","1079.408760444","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58074 [FIN, ACK] Seq=10439 Ack=20482 Win=65536 Len=0 TSval=3163483963 TSecr=2711641078"
"35670","1079.408785941","192.168.239.25","34.237.73.95","TCP","66","47928  >  443 [ACK] Seq=3995 Ack=6370 Win=63872 Len=0 TSval=2779154570 TSecr=1601962551"
"35671","1079.408803574","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","TCP","86","58074  >  443 [ACK] Seq=20482 Ack=10439 Win=64256 Len=0 TSval=2712041007 TSecr=3163483963"
"35672","1079.409274009","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","TCP","86","58074  >  443 [FIN, ACK] Seq=20482 Ack=10440 Win=64256 Len=0 TSval=2712041008 TSecr=3163483963"
"35673","1079.439399195","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58074 [ACK] Seq=10440 Ack=20483 Win=57344 Len=0 TSval=3163484044 TSecr=2712041008"
"35674","1079.474436585","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:0:524d::","TCP","86","[TCP Keep-Alive] 46382  >  443 [ACK] Seq=2432 Ack=6537 Win=64256 Len=0 TSval=2544845971 TSecr=1215835323"
"35675","1079.496578982","2600:1901:0:524d::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  46382 [ACK] Seq=6537 Ack=2433 Win=70912 Len=0 TSval=1215880448 TSecr=2544439282"
"35676","1079.666981139","192.168.239.25","192.168.239.255","UDP","86","57621  >  57621 Len=44"
"35677","1083.197607866","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","111","Application Data"
"35678","1083.198561701","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","TLSv1.3","115","Application Data"
"35679","1083.251741736","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  54846 [ACK] Seq=3036 Ack=4835 Win=57344 Len=0 TSval=1627869225 TSecr=2712044797"
"35680","1083.504807412","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","109","Protected Payload (KP0)"
"35681","1083.520640046","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","95","Protected Payload (KP0), DCID=dc8a55243179b213"
"35682","1085.245256818","192.168.239.67","224.0.0.251","MDNS","103","Standard query 0x002a PTR _CA5E8412._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"35683","1085.330534618","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::3458:f7d7","TCP","86","[TCP Keep-Alive] 51178  >  443 [ACK] Seq=643 Ack=4563 Win=64256 Len=0 TSval=4098590917 TSecr=2776267561"
"35684","1085.655175609","64:ff9b::3458:f7d7","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","74","443  >  51178 [RST] Seq=4563 Win=0 Len=0"
"35685","1086.884244633","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","110","Application Data"
"35686","1086.884511302","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.2","114","Application Data"
"35687","1086.924658416","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  36094 [ACK] Seq=889 Ack=1037 Win=562 Len=0 TSval=1301989393 TSecr=2530239845"
"35688","1087.616172882","192.168.239.25","35.186.224.47","TLSv1.2","101","Application Data"
"35689","1087.678690023","35.186.224.47","192.168.239.25","TCP","66","443  >  52236 [ACK] Seq=10914 Ack=2221 Win=68352 Len=0 TSval=2881109996 TSecr=2498488637"
"35690","1087.754179122","35.186.224.47","192.168.239.25","TLSv1.2","97","Application Data"
"35691","1087.754207003","192.168.239.25","35.186.224.47","TCP","66","52236  >  443 [ACK] Seq=2221 Ack=10945 Win=64128 Len=0 TSval=2498488775 TSecr=2881110072"
"35692","1088.317608877","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","110","Application Data"
"35693","1088.317713212","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.2","114","Application Data"
"35694","1088.359466975","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  41388 [ACK] Seq=889 Ack=1037 Win=648 Len=0 TSval=1099425343 TSecr=2530241278"
"35695","1091.390038578","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","100","Protected Payload (KP0)"
"35696","1091.401022460","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","95","Protected Payload (KP0), DCID=dc8a55243179b213"
"35697","1092.823386250","8a:60:e9:59:2c:d5","IntelCor_9e:1a:47","ARP","42","Who has 192.168.239.25? Tell 192.168.239.67"
"35698","1092.823405511","IntelCor_9e:1a:47","8a:60:e9:59:2c:d5","ARP","42","192.168.239.25 is at 50:2f:9b:9e:1a:47"
"35699","1092.823479690","104.199.240.237","192.168.239.25","TCP","77","4070  >  32926 [PSH, ACK] Seq=8496 Ack=2977 Win=65536 Len=11 TSval=877610976 TSecr=2083348693"
"35700","1092.823511933","192.168.239.25","104.199.240.237","TCP","66","32926  >  4070 [ACK] Seq=2977 Ack=8507 Win=64128 Len=0 TSval=2083395593 TSecr=877610976"
